Dispatch_id,Ticket_type,Order_type,Priority,Required_skill,Status,City,County,State,Customer_latitude,Customer_longitude,Appointment_start_time,Appointment_end_time,Duration_min,Assigned_technician_id,Distance_km,Actual_duration_min,Productive_dispatch,First_time_fix,Fault_code,Remedy_code,Cause_code,Service_tier,Equipment_installed,Technician_notes
199906069,Trouble,,Critical,Service restoration,Cancelled,Phoenix,PHOENIX,AZ,33.439511,-111.880484,2025-09-24 15:15:00,2025-09-24 16:45:00,90,T900081,4770.92,114,1,1,8,9,7,Standard,,Completed successfully
199906070,Order,upgrade,High,Bandwidth upgrade,Cancelled,New York,NEW YORK,NY,40.725729,-73.800094,2025-10-06 15:15:00,2025-10-06 16:45:00,90,T900087,231.45,81,0,0,,,,Business,Router_Model_5,Issue resolved
199906071,Trouble,,Normal,Router installation,Completed,Chicago,CHICAGO,IL,41.954272,-87.5179,2025-10-05 14:30:00,2025-10-05 16:00:00,90,T900109,4334.8,83,0,0,4,3,6,Premium,,Equipment replaced
199906072,Trouble,,Normal,Service migration,Completed,Philadelphia,PHILADELPHIA,PA,40.136632,-75.075773,2025-10-14 10:45:00,2025-10-14 11:15:00,30,T900055,3406.76,28,1,0,2,13,2,Premium,,Issue resolved
199906073,Order,upgrade,Normal,Bandwidth upgrade,Cancelled,Chicago,CHICAGO,IL,41.792487,-87.766205,2025-08-17 14:00:00,2025-08-17 15:00:00,60,T900090,2549.21,52,1,1,,,,Premium,Router_Model_4,Issue resolved
199906074,Trouble,,High,Copper ONT installation,Cancelled,San Antonio,SAN ANTONIO,TX,29.44931,-98.433286,2025-08-18 11:15:00,2025-08-18 13:15:00,120,T900007,4017.18,127,1,1,3,14,1,Standard,,Completed successfully
199906075,Order,install,Low,GPON equipment setup,Completed,Los Angeles,LOS ANGELES,CA,33.963482,-118.314275,2025-08-26 15:45:00,2025-08-26 16:45:00,60,T900145,2728.04,48,1,1,,,,Standard,Router_Model_7,Customer satisfied
199906076,Trouble,,High,GPON equipment setup,Cancelled,San Antonio,SAN ANTONIO,TX,29.163551,-98.322761,2025-09-17 10:30:00,2025-09-17 12:00:00,90,T900002,4021.86,108,1,1,8,17,12,Premium,,Completed successfully
199906077,Trouble,,Normal,Service migration,Completed,San Antonio,SAN ANTONIO,TX,29.653111,-98.310543,2025-08-25 10:00:00,2025-08-25 12:00:00,120,T900091,31.27,112,1,1,1,9,13,Business,,Equipment replaced
199906078,Order,install,Normal,Copper ONT installation,Completed,Philadelphia,PHILADELPHIA,PA,39.913614,-75.003145,2025-09-03 11:15:00,2025-09-03 11:45:00,30,T900003,205.54,30,0,0,,,,Business,Router_Model_4,Customer satisfied
199906079,Trouble,,Critical,Connectivity diagnosis,Completed,Houston,HOUSTON,TX,29.829229,-95.026981,2025-09-05 09:15:00,2025-09-05 10:45:00,90,T900099,400.37,106,1,1,4,11,3,Premium,,Equipment replaced
199906080,Order,install,Low,GPON equipment setup,Completed,Dallas,DALLAS,TX,32.955855,-96.851342,2025-09-05 16:30:00,2025-09-05 18:30:00,120,T900054,505.73,131,1,1,,,,Standard,Router_Model_2,Equipment replaced
199906081,Trouble,,Critical,Network troubleshooting,Cancelled,San Diego,SAN DIEGO,CA,32.650246,-117.36162,2025-08-28 09:45:00,2025-08-28 11:45:00,120,T900024,234.84,132,0,0,4,8,1,Premium,,Completed successfully
199906082,Trouble,,Low,Equipment upgrade,Cancelled,Dallas,DALLAS,TX,32.616185,-96.697091,2025-09-12 10:45:00,2025-09-12 11:45:00,60,T900062,1804.02,64,1,1,10,12,11,Premium,,Issue resolved
199906083,Order,install,High,Router installation,Completed,New York,NEW YORK,NY,40.941359,-74.107405,2025-09-08 15:45:00,2025-09-08 17:15:00,90,T900006,31.93,88,0,0,,,,Premium,Router_Model_5,Equipment replaced
199906084,Order,install,High,Copper ONT installation,Completed,Chicago,CHICAGO,IL,42.012085,-87.30078,2025-08-20 11:15:00,2025-08-20 13:15:00,120,T900086,1602.1,126,0,0,,,,Standard,Router_Model_2,Issue resolved
199906085,Order,install,Normal,Fiber ONT installation,Completed,Los Angeles,LOS ANGELES,CA,33.791164,-118.144419,2025-08-20 13:30:00,2025-08-20 14:30:00,60,T900141,2641.26,59,1,1,,,,Premium,Router_Model_8,Issue resolved
199906086,Order,upgrade,High,Equipment upgrade,Completed,New York,NEW YORK,NY,40.578323,-73.791418,2025-10-19 16:30:00,2025-10-19 17:00:00,30,T900037,1622.34,36,0,0,,,,Standard,Router_Model_2,Completed successfully
199906087,Trouble,,Low,GPON equipment setup,Completed,Houston,HOUSTON,TX,29.70983,-95.544941,2025-09-24 11:30:00,2025-09-24 13:00:00,90,T900135,324.96,105,1,1,5,5,7,Premium,,Completed successfully
199906088,Trouble,,Low,Equipment upgrade,Cancelled,Phoenix,PHOENIX,AZ,33.606518,-111.983581,2025-10-13 10:15:00,2025-10-13 11:15:00,60,T900098,1950.4,52,0,0,7,15,4,Standard,,Completed successfully
199906089,Order,install,Critical,Fiber ONT installation,Completed,Philadelphia,PHILADELPHIA,PA,39.738876,-75.26072,2025-10-25 09:30:00,2025-10-25 11:00:00,90,T900038,1628.15,116,1,1,,,,Premium,Router_Model_8,Customer satisfied
199906090,Order,upgrade,Normal,Bandwidth upgrade,Completed,San Antonio,SAN ANTONIO,TX,29.141382,-98.494127,2025-09-14 10:45:00,2025-09-14 11:45:00,60,T900035,2653.32,51,1,1,,,,Standard,Router_Model_6,Equipment replaced
199906091,Trouble,,Normal,Connectivity diagnosis,Cancelled,Houston,HOUSTON,TX,29.904886,-95.181248,2025-08-09 13:30:00,2025-08-09 15:30:00,120,T900003,3556.28,117,1,1,10,20,2,Standard,,Equipment replaced
199906092,Trouble,,Low,Copper ONT installation,Completed,Austin,AUSTIN,TX,30.202815,-98.01993,2025-09-12 11:15:00,2025-09-12 13:15:00,120,T900086,3646.39,155,1,1,6,14,1,Standard,,Customer satisfied
199906093,Order,install,Normal,GPON equipment setup,Cancelled,Houston,HOUSTON,TX,29.511764,-95.504498,2025-09-02 12:30:00,2025-09-02 14:00:00,90,T900134,531.33,73,1,0,,,,Standard,Router_Model_4,Equipment replaced
199906094,Trouble,,Normal,Router installation,Cancelled,San Diego,SAN DIEGO,CA,32.412017,-117.027218,2025-08-17 08:00:00,2025-08-17 09:30:00,90,T900003,5702.89,113,1,1,4,17,8,Standard,,Completed successfully
199906095,Order,install,Low,Copper ONT installation,Completed,Los Angeles,LOS ANGELES,CA,34.152842,-118.085717,2025-09-09 10:30:00,2025-09-09 11:00:00,30,T900037,4238.41,24,0,0,,,,Premium,Router_Model_1,Equipment replaced
199906096,Trouble,,Normal,Bandwidth upgrade,Cancelled,New York,NEW YORK,NY,40.835533,-74.033147,2025-09-02 16:00:00,2025-09-02 17:00:00,60,T900091,3967.31,63,1,1,7,1,9,Standard,,Equipment replaced
199906097,Order,install,Critical,GPON equipment setup,Cancelled,San Diego,SAN DIEGO,CA,32.795227,-116.938954,2025-08-21 15:30:00,2025-08-21 16:30:00,60,T900056,2751.92,69,1,1,,,,Premium,Router_Model_9,Issue resolved
199906098,Order,install,Critical,Copper ONT installation,Cancelled,San Diego,SAN DIEGO,CA,32.869659,-117.451893,2025-08-06 16:45:00,2025-08-06 17:45:00,60,T900004,5697.06,50,0,0,,,,Premium,Router_Model_9,Customer satisfied
199906099,Order,upgrade,Critical,Bandwidth upgrade,Cancelled,Dallas,DALLAS,TX,32.430429,-96.975904,2025-08-23 09:30:00,2025-08-23 10:30:00,60,T900139,314.68,54,0,0,,,,Business,Router_Model_6,Completed successfully
199906100,Trouble,,Normal,Service migration,Cancelled,San Antonio,SAN ANTONIO,TX,29.082895,-98.791307,2025-10-03 09:30:00,2025-10-03 10:30:00,60,T900064,1956.77,66,1,1,6,20,2,Business,,Issue resolved
199906101,Trouble,,High,Line repair,Cancelled,Philadelphia,PHILADELPHIA,PA,39.706087,-75.19568,2025-10-01 15:45:00,2025-10-01 17:15:00,90,T900091,3712.9,90,1,1,8,19,12,Premium,,Issue resolved
199906102,Trouble,,Low,Network support,Cancelled,New York,NEW YORK,NY,40.702574,-73.839987,2025-10-13 14:15:00,2025-10-13 14:45:00,30,T900000,0.97,27,0,0,10,11,8,Business,,Issue resolved
199906103,Trouble,,Critical,Line repair,Cancelled,Philadelphia,PHILADELPHIA,PA,39.707151,-75.155282,2025-09-26 09:00:00,2025-09-26 11:00:00,120,T900130,3158.16,138,1,1,10,9,15,Premium,,Equipment replaced
199906104,Trouble,,Normal,Network troubleshooting,Completed,New York,NEW YORK,NY,40.412214,-74.19415,2025-10-12 11:30:00,2025-10-12 12:30:00,60,T900127,3391.65,56,1,1,10,16,14,Premium,,Customer satisfied
199906105,Order,upgrade,Normal,Service migration,Cancelled,Houston,HOUSTON,TX,29.988615,-95.535834,2025-08-17 16:15:00,2025-08-17 18:15:00,120,T900043,2174.26,121,1,1,,,,Premium,Router_Model_3,Equipment replaced
199906106,Trouble,,High,Equipment check,Cancelled,Philadelphia,PHILADELPHIA,PA,39.641875,-75.51944,2025-09-01 16:00:00,2025-09-01 18:00:00,120,T900021,5345.66,131,1,1,5,13,10,Business,,Completed successfully
199906107,Trouble,,Normal,Equipment check,Completed,New York,NEW YORK,NY,40.779837,-73.680416,2025-10-23 11:30:00,2025-10-23 12:30:00,60,T900140,3839.75,55,1,1,2,19,15,Standard,,Customer satisfied
199906108,Order,install,Normal,GPON equipment setup,Completed,Philadelphia,PHILADELPHIA,PA,39.840867,-75.144165,2025-10-18 12:30:00,2025-10-18 13:30:00,60,T900147,3524.21,71,0,0,,,,Business,Router_Model_2,Customer satisfied
199906109,Order,upgrade,Low,Service migration,Completed,Los Angeles,LOS ANGELES,CA,34.221836,-118.077651,2025-08-26 09:45:00,2025-08-26 11:15:00,90,T900147,2698.42,112,1,1,,,,Standard,Router_Model_8,Customer satisfied
199906110,Order,upgrade,Critical,Bandwidth upgrade,Cancelled,Los Angeles,LOS ANGELES,CA,34.2872,-118.092745,2025-08-07 09:30:00,2025-08-07 11:00:00,90,T900055,2994.85,75,1,1,,,,Premium,Router_Model_5,Completed successfully
199906111,Order,install,Low,Router installation,Cancelled,Philadelphia,PHILADELPHIA,PA,39.721758,-74.925118,2025-09-28 12:30:00,2025-09-28 14:30:00,120,T900096,3736.28,113,1,1,,,,Premium,Router_Model_6,Customer satisfied
199906112,Trouble,,Normal,GPON equipment setup,Cancelled,New York,NEW YORK,NY,40.910802,-74.07845,2025-08-02 13:45:00,2025-08-02 14:45:00,60,T900010,34.29,49,0,0,3,16,2,Premium,,Equipment replaced
199906113,Trouble,,High,Fiber ONT installation,Completed,Austin,AUSTIN,TX,30.412861,-97.727912,2025-10-05 13:30:00,2025-10-05 14:00:00,30,T900127,330.53,36,1,1,6,16,4,Premium,,Equipment replaced
199906114,Trouble,,Normal,Service migration,Cancelled,San Antonio,SAN ANTONIO,TX,29.617788,-98.324194,2025-09-17 16:45:00,2025-09-17 17:15:00,30,T900108,2457.22,29,0,0,10,10,13,Business,,Equipment replaced
199906115,Trouble,,Normal,Network troubleshooting,Completed,San Antonio,SAN ANTONIO,TX,29.552314,-98.836512,2025-08-22 14:00:00,2025-08-22 16:00:00,120,T900148,203.5,150,1,1,7,5,14,Premium,,Customer satisfied
199906116,Order,install,Normal,GPON equipment setup,Completed,Phoenix,PHOENIX,AZ,33.112984,-112.112455,2025-09-14 12:15:00,2025-09-14 13:15:00,60,T900103,1903.1,74,0,0,,,,Standard,Router_Model_2,Issue resolved
199906117,Trouble,,High,Service restoration,Completed,Los Angeles,LOS ANGELES,CA,33.977423,-118.211207,2025-10-03 16:15:00,2025-10-03 18:15:00,120,T900105,247.65,96,1,1,4,5,5,Business,,Customer satisfied
199906118,Trouble,,Normal,Bandwidth upgrade,Completed,Philadelphia,PHILADELPHIA,PA,40.145381,-74.955934,2025-09-13 13:00:00,2025-09-13 14:30:00,90,T900006,176.63,109,1,1,2,8,14,Standard,,Equipment replaced
199906119,Order,install,High,GPON equipment setup,Cancelled,Chicago,CHICAGO,IL,42.106986,-87.697524,2025-10-27 09:15:00,2025-10-27 11:15:00,120,T900022,4289.49,117,1,1,,,,Premium,Router_Model_9,Issue resolved
199906120,Order,install,Critical,Copper ONT installation,Cancelled,Houston,HOUSTON,TX,29.784904,-95.17418,2025-08-25 12:45:00,2025-08-25 13:45:00,60,T900011,3540.44,66,1,1,,,,Premium,Router_Model_1,Equipment replaced
199906121,Order,install,Normal,Fiber ONT installation,Completed,Houston,HOUSTON,TX,29.692861,-95.427976,2025-09-07 13:30:00,2025-09-07 15:00:00,90,T900005,3564.37,111,1,1,,,,Business,Router_Model_9,Equipment replaced
199906122,Trouble,,Critical,Service restoration,Cancelled,Austin,AUSTIN,TX,30.095387,-97.384698,2025-08-10 11:15:00,2025-08-10 12:15:00,60,T900076,3612.52,62,1,0,3,18,14,Premium,,Completed successfully
199906123,Trouble,,High,Line repair,Completed,New York,NEW YORK,NY,40.787523,-74.258933,2025-09-07 13:15:00,2025-09-07 15:15:00,120,T900124,3369.28,96,1,1,8,13,1,Standard,,Equipment replaced
199906124,Trouble,,Low,Bandwidth upgrade,Completed,Chicago,CHICAGO,IL,41.969982,-87.309163,2025-09-09 11:45:00,2025-09-09 13:15:00,90,T900052,2237.97,104,1,1,8,6,15,Premium,,Customer satisfied
199906125,Order,upgrade,High,Equipment upgrade,Cancelled,Dallas,DALLAS,TX,32.855993,-96.871099,2025-09-01 14:45:00,2025-09-01 16:45:00,120,T900049,524.83,119,1,1,,,,Standard,Router_Model_3,Customer satisfied
199906126,Trouble,,Normal,Router installation,Completed,New York,NEW YORK,NY,40.449467,-74.296158,2025-09-18 12:45:00,2025-09-18 13:15:00,30,T900149,3717.82,29,1,1,10,9,15,Standard,,Issue resolved
199906127,Trouble,,High,Network troubleshooting,Cancelled,Dallas,DALLAS,TX,32.994384,-96.705466,2025-09-08 09:30:00,2025-09-08 10:00:00,30,T900036,1964.34,36,1,1,3,8,11,Business,,Completed successfully
199906128,Order,install,High,Router installation,Completed,New York,NEW YORK,NY,40.476212,-74.174931,2025-08-13 11:30:00,2025-08-13 13:00:00,90,T900094,3878.91,72,1,0,,,,Business,Router_Model_6,Customer satisfied
199906129,Trouble,,Normal,Service restoration,Cancelled,New York,NEW YORK,NY,40.879077,-73.789978,2025-09-03 16:00:00,2025-09-03 18:00:00,120,T900026,5711.39,122,1,1,5,19,10,Business,,Issue resolved
199906130,Order,install,Critical,Copper ONT installation,Cancelled,Houston,HOUSTON,TX,30.022567,-95.167999,2025-09-10 15:15:00,2025-09-10 15:45:00,30,T900035,2186.31,36,0,0,,,,Standard,Router_Model_4,Customer satisfied
199906131,Order,install,Normal,Copper ONT installation,Completed,Phoenix,PHOENIX,AZ,33.390345,-111.991499,2025-09-27 09:00:00,2025-09-27 11:00:00,120,T900004,5033.16,124,0,0,,,,Standard,Router_Model_3,Equipment replaced
199906132,Trouble,,Low,Service migration,Completed,Houston,HOUSTON,TX,29.828779,-95.519568,2025-09-18 15:15:00,2025-09-18 16:15:00,60,T900024,2972.49,68,0,0,3,18,11,Business,,Completed successfully
199906133,Trouble,,Low,Bandwidth upgrade,Cancelled,New York,NEW YORK,NY,40.408586,-74.1819,2025-09-08 16:45:00,2025-09-08 17:15:00,30,T900084,152.92,24,1,1,6,18,12,Standard,,Issue resolved
199906134,Trouble,,Normal,Fiber ONT installation,Cancelled,Houston,HOUSTON,TX,29.768387,-95.096903,2025-09-27 11:45:00,2025-09-27 13:15:00,90,T900014,3543.89,75,1,1,9,16,8,Premium,,Completed successfully
199906135,Order,upgrade,Normal,Equipment upgrade,Completed,Phoenix,PHOENIX,AZ,33.782404,-112.318698,2025-09-12 16:30:00,2025-09-12 18:30:00,120,T900132,1861.26,101,1,1,,,,Business,Router_Model_5,Issue resolved
199906136,Trouble,,Normal,Equipment upgrade,Cancelled,Houston,HOUSTON,TX,29.57001,-95.281273,2025-10-18 10:15:00,2025-10-18 10:45:00,30,T900114,2785.04,31,1,0,1,9,8,Standard,,Issue resolved
199906137,Order,upgrade,Critical,Bandwidth upgrade,Cancelled,Phoenix,PHOENIX,AZ,33.089437,-112.188725,2025-10-06 10:00:00,2025-10-06 11:00:00,60,T900099,1957.16,75,1,1,,,,Premium,Router_Model_1,Customer satisfied
199906138,Order,install,Low,Fiber ONT installation,Completed,Houston,HOUSTON,TX,29.510699,-95.695396,2025-10-02 14:30:00,2025-10-02 16:00:00,90,T900019,3021.36,90,1,1,,,,Business,Router_Model_9,Issue resolved
199906139,Order,install,Critical,Fiber ONT installation,Completed,Los Angeles,LOS ANGELES,CA,34.337177,-118.547619,2025-09-27 10:00:00,2025-09-27 12:00:00,120,T900025,73.37,143,1,1,,,,Business,Router_Model_9,Issue resolved
199906140,Order,upgrade,Low,Equipment upgrade,Cancelled,New York,NEW YORK,NY,40.442253,-74.099434,2025-09-09 16:30:00,2025-09-09 18:00:00,90,T900141,3760.51,98,1,1,,,,Standard,Router_Model_4,Customer satisfied
199906141,Order,install,Normal,GPON equipment setup,Cancelled,San Antonio,SAN ANTONIO,TX,29.363228,-98.751112,2025-10-19 13:15:00,2025-10-19 13:45:00,30,T900004,4010.49,30,1,0,,,,Standard,Router_Model_1,Completed successfully
199906142,Trouble,,High,Fiber ONT installation,Cancelled,Philadelphia,PHILADELPHIA,PA,40.023028,-75.48686,2025-09-01 09:45:00,2025-09-01 10:15:00,30,T900046,3365.72,24,0,0,4,12,9,Premium,,Issue resolved
199906143,Trouble,,Low,Service restoration,Cancelled,Austin,AUSTIN,TX,30.625541,-97.625424,2025-08-27 08:15:00,2025-08-27 09:15:00,60,T900032,2368.22,77,1,1,2,14,4,Business,,Issue resolved
199906144,Trouble,,Normal,Service migration,Cancelled,San Diego,SAN DIEGO,CA,32.813935,-117.355936,2025-08-04 09:00:00,2025-08-04 10:00:00,60,T900006,5696.82,71,1,1,10,5,11,Business,,Completed successfully
199906145,Trouble,,Low,Equipment check,Completed,Philadelphia,PHILADELPHIA,PA,39.894664,-75.155067,2025-10-19 10:15:00,2025-10-19 12:15:00,120,T900003,224.5,152,1,1,3,14,1,Business,,Equipment replaced
199906146,Order,upgrade,Normal,Service migration,Completed,Phoenix,PHOENIX,AZ,33.569334,-112.209904,2025-09-16 13:15:00,2025-09-16 15:15:00,120,T900031,3638.03,143,0,0,,,,Standard,Router_Model_8,Equipment replaced
199906147,Order,upgrade,High,Bandwidth upgrade,Cancelled,Houston,HOUSTON,TX,29.872591,-95.543783,2025-09-18 11:30:00,2025-09-18 13:00:00,90,T900102,364.45,94,0,0,,,,Standard,Router_Model_2,Issue resolved
199906148,Trouble,,High,Copper ONT installation,Completed,Philadelphia,PHILADELPHIA,PA,40.288007,-75.417872,2025-08-27 13:15:00,2025-08-27 15:15:00,120,T900021,5428.65,135,1,0,7,13,5,Premium,,Equipment replaced
199906149,Order,upgrade,High,Bandwidth upgrade,Cancelled,San Antonio,SAN ANTONIO,TX,29.118749,-98.437103,2025-09-02 13:30:00,2025-09-02 15:30:00,120,T900054,365.96,103,1,1,,,,Standard,Router_Model_10,Customer satisfied
199906150,Trouble,,Critical,Network troubleshooting,Completed,San Diego,SAN DIEGO,CA,32.962526,-116.930217,2025-08-07 15:15:00,2025-08-07 17:15:00,120,T900128,2274.13,130,1,0,2,4,15,Premium,,Equipment replaced
199906151,Trouble,,Normal,Copper ONT installation,Completed,Los Angeles,LOS ANGELES,CA,34.139978,-118.346988,2025-09-14 13:15:00,2025-09-14 14:15:00,60,T900025,39.7,77,0,0,8,2,3,Premium,,Issue resolved
199906152,Order,install,Normal,GPON equipment setup,Cancelled,San Antonio,SAN ANTONIO,TX,29.2601,-98.50195,2025-10-26 11:15:00,2025-10-26 11:45:00,30,T900137,215.15,29,1,1,,,,Standard,Router_Model_7,Customer satisfied
199906153,Order,upgrade,Critical,Equipment upgrade,Cancelled,Phoenix,PHOENIX,AZ,33.262375,-111.895626,2025-10-04 09:45:00,2025-10-04 10:15:00,30,T900093,1906.76,28,0,0,,,,Premium,Router_Model_8,Customer satisfied
199906154,Order,install,Critical,Copper ONT installation,Cancelled,San Antonio,SAN ANTONIO,TX,29.386783,-98.492741,2025-08-27 13:45:00,2025-08-27 14:45:00,60,T900137,200.07,66,1,1,,,,Premium,Router_Model_5,Customer satisfied
199906155,Order,upgrade,Low,Bandwidth upgrade,Cancelled,San Antonio,SAN ANTONIO,TX,29.595046,-98.236393,2025-10-28 10:45:00,2025-10-28 11:15:00,30,T900036,2511.6,25,1,1,,,,Business,Router_Model_7,Customer satisfied
199906156,Trouble,,Normal,Equipment upgrade,Cancelled,Phoenix,PHOENIX,AZ,33.562094,-111.8206,2025-08-13 09:30:00,2025-08-13 11:00:00,90,T900131,1771.52,75,0,0,1,8,6,Premium,,Issue resolved
199906157,Trouble,,High,GPON equipment setup,Cancelled,Phoenix,PHOENIX,AZ,33.631745,-112.205916,2025-08-27 09:00:00,2025-08-27 09:30:00,30,T900085,4866.5,35,0,0,9,19,2,Standard,,Customer satisfied
199906158,Order,upgrade,Normal,Bandwidth upgrade,Cancelled,San Diego,SAN DIEGO,CA,32.879693,-116.933859,2025-10-11 09:15:00,2025-10-11 11:15:00,120,T900147,2422.48,117,0,0,,,,Premium,Router_Model_10,Customer satisfied
199906159,Order,upgrade,Normal,Service migration,Completed,San Antonio,SAN ANTONIO,TX,29.24845,-98.426436,2025-08-04 12:15:00,2025-08-04 12:45:00,30,T900082,3791.83,36,1,1,,,,Standard,Router_Model_4,Customer satisfied
199906160,Order,install,Low,GPON equipment setup,Cancelled,San Diego,SAN DIEGO,CA,32.366113,-116.847482,2025-09-22 15:15:00,2025-09-22 15:45:00,30,T900104,2335.81,24,1,1,,,,Premium,Router_Model_6,Issue resolved
199906161,Order,install,Normal,GPON equipment setup,Completed,San Diego,SAN DIEGO,CA,32.519327,-117.140854,2025-08-09 16:30:00,2025-08-09 17:00:00,30,T900008,5686.05,35,1,1,,,,Business,Router_Model_6,Completed successfully
199906162,Order,install,Low,GPON equipment setup,Completed,Houston,HOUSTON,TX,30.109538,-95.675745,2025-08-19 10:45:00,2025-08-19 12:45:00,120,T900030,2203.18,133,1,1,,,,Standard,Router_Model_5,Equipment replaced
199906163,Order,install,High,GPON equipment setup,Cancelled,San Diego,SAN DIEGO,CA,32.522512,-117.480575,2025-10-03 09:00:00,2025-10-03 10:00:00,60,T900040,4370.73,71,1,1,,,,Business,Router_Model_10,Customer satisfied
199906164,Trouble,,High,Network support,Completed,San Diego,SAN DIEGO,CA,32.447389,-117.313995,2025-10-20 13:15:00,2025-10-20 14:45:00,90,T900102,2456.24,103,0,0,6,13,9,Standard,,Customer satisfied
199906165,Trouble,,High,Cable maintenance,Completed,Chicago,CHICAGO,IL,41.630492,-87.311123,2025-09-21 09:45:00,2025-09-21 10:45:00,60,T900133,2017.99,67,0,0,6,3,11,Business,,Customer satisfied
199906166,Trouble,,Normal,Bandwidth upgrade,Completed,Chicago,CHICAGO,IL,42.179835,-87.319083,2025-10-16 10:15:00,2025-10-16 11:45:00,90,T900129,2057.65,88,0,0,5,19,5,Premium,,Completed successfully
199906167,Trouble,,High,Bandwidth upgrade,Cancelled,Phoenix,PHOENIX,AZ,33.320041,-112.24949,2025-08-23 16:15:00,2025-08-23 16:45:00,30,T900098,1948.11,32,0,0,6,19,12,Premium,,Completed successfully
199906168,Trouble,,Critical,Network troubleshooting,Completed,Houston,HOUSTON,TX,29.838378,-95.0381,2025-10-02 16:30:00,2025-10-02 18:00:00,90,T900052,62.44,88,1,1,4,14,13,Premium,,Customer satisfied
199906169,Trouble,,Critical,Connectivity diagnosis,Cancelled,New York,NEW YORK,NY,41.012118,-73.982928,2025-09-17 08:15:00,2025-09-17 10:15:00,120,T900101,3968.36,155,1,0,8,2,6,Business,,Completed successfully
199906170,Order,install,Normal,Fiber ONT installation,Completed,Houston,HOUSTON,TX,30.038672,-95.279142,2025-10-23 16:00:00,2025-10-23 16:30:00,30,T900081,3305.66,30,1,0,,,,Standard,Router_Model_8,Equipment replaced
199906171,Trouble,,Normal,Bandwidth upgrade,Cancelled,Austin,AUSTIN,TX,30.4686,-97.645287,2025-09-13 12:30:00,2025-09-13 14:30:00,120,T900112,2404.77,102,1,0,5,13,13,Premium,,Equipment replaced
199906172,Order,upgrade,High,Equipment upgrade,Completed,Philadelphia,PHILADELPHIA,PA,39.946084,-75.519064,2025-09-17 16:30:00,2025-09-17 17:00:00,30,T900052,3322.02,29,1,1,,,,Business,Router_Model_6,Customer satisfied
199906173,Order,install,Normal,Fiber ONT installation,Completed,San Diego,SAN DIEGO,CA,32.691535,-117.268447,2025-10-03 13:00:00,2025-10-03 14:30:00,90,T900137,2457.72,73,1,1,,,,Premium,Router_Model_6,Completed successfully
199906174,Trouble,,Critical,Connectivity diagnosis,Completed,Philadelphia,PHILADELPHIA,PA,39.632127,-75.193128,2025-09-15 12:45:00,2025-09-15 14:15:00,90,T900085,92.04,95,0,0,8,5,11,Business,,Completed successfully
199906175,Order,upgrade,Critical,Bandwidth upgrade,Completed,Houston,HOUSTON,TX,29.614908,-95.439223,2025-08-26 09:30:00,2025-08-26 11:00:00,90,T900009,3598.74,85,1,1,,,,Standard,Router_Model_3,Issue resolved
199906176,Order,upgrade,Critical,Service migration,Cancelled,Austin,AUSTIN,TX,30.320408,-97.918583,2025-09-06 09:00:00,2025-09-06 11:00:00,120,T900061,1939.74,96,1,0,,,,Standard,Router_Model_6,Completed successfully
199906177,Trouble,,High,Line repair,Cancelled,San Antonio,SAN ANTONIO,TX,29.722858,-98.652531,2025-10-09 15:45:00,2025-10-09 16:45:00,60,T900010,4003.87,69,1,1,10,10,13,Premium,,Equipment replaced
199906178,Order,upgrade,Normal,Bandwidth upgrade,Cancelled,New York,NEW YORK,NY,40.860339,-73.749988,2025-09-24 11:45:00,2025-09-24 12:15:00,30,T900044,1619.33,24,1,1,,,,Standard,Router_Model_3,Customer satisfied
199906179,Trouble,,High,GPON equipment setup,Cancelled,Chicago,CHICAGO,IL,41.945233,-87.931101,2025-10-03 09:30:00,2025-10-03 11:00:00,90,T900004,1628.61,111,1,0,10,18,10,Standard,,Equipment replaced
199906180,Trouble,,Low,Equipment check,Completed,Philadelphia,PHILADELPHIA,PA,39.766877,-75.410287,2025-09-16 11:00:00,2025-09-16 12:30:00,90,T900001,210.35,112,1,1,4,1,11,Premium,,Customer satisfied
199906181,Order,upgrade,Critical,Bandwidth upgrade,Cancelled,San Diego,SAN DIEGO,CA,32.78489,-117.133157,2025-10-19 12:45:00,2025-10-19 14:15:00,90,T900142,2428.97,113,1,1,,,,Business,Router_Model_3,Customer satisfied
199906182,Trouble,,Normal,Network troubleshooting,Completed,San Diego,SAN DIEGO,CA,32.632864,-117.248992,2025-08-21 16:00:00,2025-08-21 18:00:00,120,T900061,666.47,152,1,1,9,1,14,Standard,,Customer satisfied
199906183,Trouble,,Normal,Line repair,Cancelled,Chicago,CHICAGO,IL,42.086733,-87.917177,2025-09-27 08:15:00,2025-09-27 09:45:00,90,T900082,1615.75,79,0,0,2,6,7,Standard,,Issue resolved
199906184,Trouble,,High,GPON equipment setup,Cancelled,Houston,HOUSTON,TX,30.065365,-95.673593,2025-09-05 14:30:00,2025-09-05 16:30:00,120,T900088,3408.71,133,0,0,8,9,13,Premium,,Issue resolved
199906185,Trouble,,High,Network troubleshooting,Completed,Los Angeles,LOS ANGELES,CA,34.096793,-118.483301,2025-08-25 16:30:00,2025-08-25 17:30:00,60,T900020,29.41,70,1,0,4,9,11,Standard,,Issue resolved
199906186,Order,install,Low,Fiber ONT installation,Cancelled,Phoenix,PHOENIX,AZ,33.439827,-111.941742,2025-10-24 14:00:00,2025-10-24 15:00:00,60,T900033,3629.55,52,1,1,,,,Business,Router_Model_6,Completed successfully
