"Dispatch_id","Ticket_type","Order_type","Priority","Required_skill","Status","City","County","State","Customer_latitude","Customer_longitude","Appointment_start_time","Appointment_end_time","Duration_min","Assigned_technician_id","Distance_km","Actual_duration_min","Productive_dispatch","First_time_fix","Fault_code","Remedy_code","Cause_code","Service_tier","Equipment_installed","Technician_notes"
199990518,Order,install,High,Fiber ONT installation,Cancelled,Chicago,CHICAGO,IL,41.955288,-87.6752,"2024-09-18 10:15:00","2024-09-18 12:15:00",120,T900039,42.46,108,1,0,,,,Standard,Router_Model_9,Equipment replaced
199990519,Order,upgrade,Critical,Service migration,Completed,San Diego,SAN DIEGO,CA,32.862244,-117.088684,"2024-09-28 08:45:00","2024-09-28 09:45:00",60,T900061,613.03,48,0,0,,,,Business,Router_Model_3,Equipment replaced
199990520,Order,install,Critical,Fiber ONT installation,Cancelled,Los Angeles,LOS ANGELES,CA,33.935284,-118.061295,"2024-08-20 10:45:00","2024-08-20 11:45:00",60,T900090,2690.65,76,1,1,,,,Premium,Router_Model_10,Equipment replaced
199990521,Trouble,"",Normal,GPON equipment setup,Cancelled,San Diego,SAN DIEGO,CA,32.648476,-116.80945,"2024-08-24 13:00:00","2024-08-24 14:30:00",90,T900110,22.53,75,1,1,9,14,5,Business,"",Issue resolved
199990522,Trouble,"",Low,Fiber ONT installation,Cancelled,Austin,AUSTIN,TX,30.459452,-97.4103,"2024-09-23 15:00:00","2024-09-23 16:30:00",90,T900089,3526.14,107,1,1,10,14,7,Business,"",Completed successfully
199990523,Order,upgrade,Low,Service migration,Completed,Philadelphia,PHILADELPHIA,PA,39.907967,-74.88318,"2024-09-12 08:30:00","2024-09-12 10:00:00",90,T900073,4811.13,105,0,0,,,,Business,Router_Model_10,Equipment replaced
199990524,Trouble,"",High,Bandwidth upgrade,Completed,Philadelphia,PHILADELPHIA,PA,40.145473,-75.044044,"2024-08-19 12:15:00","2024-08-19 13:45:00",90,T900098,3841.49,77,1,1,6,4,12,Standard,"",Equipment replaced
199990525,Order,install,High,Router installation,Cancelled,Houston,HOUSTON,TX,30.105915,-95.11883,"2024-10-18 15:15:00","2024-10-18 16:15:00",60,T900015,2973.3,70,0,0,,,,Premium,Router_Model_8,Issue resolved
199990526,Trouble,"",Low,Service migration,Cancelled,Chicago,CHICAGO,IL,41.888557,-87.66601,"2024-09-16 09:15:00","2024-09-16 10:15:00",60,T900020,4296.98,62,0,0,4,15,8,Premium,"",Customer satisfied
199990527,Trouble,"",Low,Service migration,Cancelled,San Antonio,SAN ANTONIO,TX,29.675154,-98.2841,"2024-08-18 16:45:00","2024-08-18 18:45:00",120,T900044,2541.13,139,0,0,10,7,8,Business,"",Equipment replaced
199990528,Trouble,"",Critical,Service restoration,Completed,Phoenix,PHOENIX,AZ,33.19121,-111.8864,"2024-09-17 11:30:00","2024-09-17 13:30:00",120,T900090,1922.65,127,0,0,2,20,6,Business,"",Equipment replaced
199990529,Trouble,"",High,Equipment check,Cancelled,Los Angeles,LOS ANGELES,CA,33.78889,-118.29501,"2024-08-13 12:15:00","2024-08-13 13:45:00",90,T900096,2709.02,105,1,0,4,8,4,Standard,"",Customer satisfied
199990530,Trouble,"",Critical,Service restoration,Completed,New York,NEW YORK,NY,40.80848,-73.654045,"2024-10-20 09:00:00","2024-10-20 11:00:00",120,T900011,56.41,128,0,0,1,3,10,Standard,"",Completed successfully
199990531,Order,install,Critical,Fiber ONT installation,Completed,Phoenix,PHOENIX,AZ,33.77269,-111.81442,"2024-08-12 11:15:00","2024-08-12 11:45:00",30,T900061,73.47,30,1,1,,,,Premium,Router_Model_4,Equipment replaced
199990532,Order,upgrade,Critical,Bandwidth upgrade,Completed,Philadelphia,PHILADELPHIA,PA,40.202374,-74.8825,"2024-09-12 09:30:00","2024-09-12 11:00:00",90,T900028,5530.72,94,0,0,,,,Premium,Router_Model_1,Customer satisfied
199990533,Order,install,High,Router installation,Completed,San Antonio,SAN ANTONIO,TX,29.40592,-98.78894,"2024-10-20 08:15:00","2024-10-20 10:15:00",120,T900044,2627.05,152,1,1,,,,Business,Router_Model_9,Customer satisfied
199990534,Order,upgrade,Normal,Equipment upgrade,Completed,Phoenix,PHOENIX,AZ,33.189007,-112.05808,"2024-08-17 08:45:00","2024-08-17 10:15:00",90,T900145,1928.71,116,0,0,,,,Business,Router_Model_10,Equipment replaced
199990535,Order,install,High,GPON equipment setup,Cancelled,Austin,AUSTIN,TX,29.934175,-97.774055,"2024-09-20 10:45:00","2024-09-20 11:15:00",30,T900086,3586.63,26,1,1,,,,Standard,Router_Model_1,Completed successfully
199990536,Trouble,"",High,Network support,Completed,Houston,HOUSTON,TX,29.836887,-95.077354,"2024-08-08 14:00:00","2024-08-08 14:30:00",30,T900098,473.54,34,1,1,6,11,12,Standard,"",Customer satisfied
199990537,Trouble,"",Low,Line repair,Completed,Philadelphia,PHILADELPHIA,PA,39.96255,-75.310425,"2024-08-10 16:30:00","2024-08-10 17:00:00",30,T900021,5447.02,25,1,1,10,16,13,Business,"",Issue resolved
199990538,Order,install,Critical,Copper ONT installation,Completed,Phoenix,PHOENIX,AZ,33.55902,-112.09377,"2024-10-09 16:45:00","2024-10-09 17:15:00",30,T900148,1952.09,30,1,1,,,,Standard,Router_Model_3,Issue resolved
199990539,Trouble,"",High,Service migration,Cancelled,Phoenix,PHOENIX,AZ,33.701347,-111.780785,"2024-08-26 12:45:00","2024-08-26 13:45:00",60,T900104,1951.35,76,0,0,9,18,10,Standard,"",Issue resolved
199990540,Order,install,Low,Copper ONT installation,Cancelled,Philadelphia,PHILADELPHIA,PA,39.630543,-75.375755,"2024-10-14 09:00:00","2024-10-14 10:30:00",90,T900049,3331.07,82,1,1,,,,Premium,Router_Model_3,Equipment replaced
199990541,Order,upgrade,High,Service migration,Completed,Dallas,DALLAS,TX,32.743168,-96.62033,"2024-08-24 08:45:00","2024-08-24 09:15:00",30,T900081,3181.99,26,0,0,,,,Standard,Router_Model_6,Issue resolved
199990542,Trouble,"",Critical,Network troubleshooting,Cancelled,Houston,HOUSTON,TX,29.645866,-95.41408,"2024-10-05 10:00:00","2024-10-05 12:00:00",120,T900059,30.68,126,1,1,7,3,6,Business,"",Equipment replaced
199990543,Order,install,Normal,Fiber ONT installation,Cancelled,Chicago,CHICAGO,IL,41.85852,-87.89113,"2024-10-14 13:30:00","2024-10-14 14:30:00",60,T900015,4252.67,76,1,0,,,,Business,Router_Model_7,Equipment replaced
199990544,Order,install,Low,Router installation,Cancelled,Austin,AUSTIN,TX,30.494953,-97.62351,"2024-10-01 12:45:00","2024-10-01 14:15:00",90,T900043,2373.19,77,1,1,,,,Premium,Router_Model_3,Completed successfully
199990545,Order,install,Low,GPON equipment setup,Completed,Philadelphia,PHILADELPHIA,PA,40.20695,-75.0364,"2024-08-05 08:45:00","2024-08-05 09:15:00",30,T900106,5481.12,35,0,0,,,,Business,Router_Model_4,Completed successfully
199990546,Order,upgrade,High,Service migration,Completed,Philadelphia,PHILADELPHIA,PA,40.25775,-75.04209,"2024-08-06 11:00:00","2024-08-06 13:00:00",120,T900102,3849.89,98,0,0,,,,Business,Router_Model_1,Completed successfully
199990547,Order,upgrade,High,Equipment upgrade,Cancelled,Phoenix,PHOENIX,AZ,33.370243,-111.79776,"2024-09-03 14:45:00","2024-09-03 16:45:00",120,T900124,1721.28,152,1,1,,,,Standard,Router_Model_9,Completed successfully
199990548,Order,install,Normal,Fiber ONT installation,Cancelled,Philadelphia,PHILADELPHIA,PA,39.83663,-75.13664,"2024-09-16 09:30:00","2024-09-16 10:30:00",60,T900115,5434.17,74,1,1,,,,Premium,Router_Model_2,Completed successfully
199990549,Trouble,"",Normal,Equipment check,Cancelled,San Antonio,SAN ANTONIO,TX,29.236336,-98.78881,"2024-10-23 10:45:00","2024-10-23 12:45:00",120,T900092,54.87,139,1,0,1,7,14,Standard,"",Customer satisfied
199990550,Trouble,"",Critical,Line repair,Completed,Austin,AUSTIN,TX,29.96814,-97.45637,"2024-08-24 13:00:00","2024-08-24 14:30:00",90,T900034,2399.78,93,1,1,2,14,10,Premium,"",Issue resolved
199990551,Trouble,"",Critical,Network troubleshooting,Completed,Phoenix,PHOENIX,AZ,33.391083,-111.83388,"2024-08-26 13:45:00","2024-08-26 15:15:00",90,T900027,792.02,97,0,0,7,10,8,Business,"",Customer satisfied
199990552,Order,install,Critical,GPON equipment setup,Cancelled,New York,NEW YORK,NY,40.36453,-74.357285,"2024-08-11 13:30:00","2024-08-11 14:30:00",60,T900044,1602.09,59,1,1,,,,Business,Router_Model_7,Equipment replaced
199990553,Trouble,"",Low,Line repair,Cancelled,San Diego,SAN DIEGO,CA,32.386585,-116.90598,"2024-10-25 09:30:00","2024-10-25 11:00:00",90,T900058,2648.96,95,1,1,9,14,11,Business,"",Equipment replaced
199990554,Order,install,Low,Fiber ONT installation,Cancelled,San Antonio,SAN ANTONIO,TX,29.49045,-98.769806,"2024-08-20 15:45:00","2024-08-20 16:15:00",30,T900041,2576.45,30,0,0,,,,Standard,Router_Model_3,Completed successfully
199990555,Order,install,High,Fiber ONT installation,Completed,Los Angeles,LOS ANGELES,CA,33.971466,-118.04339,"2024-09-06 12:45:00","2024-09-06 13:45:00",60,T900080,5440.15,50,1,1,,,,Business,Router_Model_7,Issue resolved
199990556,Order,upgrade,Normal,Service migration,Completed,Chicago,CHICAGO,IL,42.139442,-87.803825,"2024-09-19 16:45:00","2024-09-19 17:45:00",60,T900123,2023.16,54,1,1,,,,Premium,Router_Model_10,Customer satisfied
199990557,Order,upgrade,Normal,Service migration,Cancelled,San Antonio,SAN ANTONIO,TX,29.17116,-98.210625,"2024-08-08 09:00:00","2024-08-08 11:00:00",120,T900098,51.85,138,1,0,,,,Business,Router_Model_6,Equipment replaced
199990558,Order,install,Critical,Fiber ONT installation,Cancelled,Dallas,DALLAS,TX,32.82677,-96.7545,"2024-08-12 14:00:00","2024-08-12 15:30:00",90,T900017,2557.0,72,1,1,,,,Business,Router_Model_7,Completed successfully
199990559,Order,upgrade,High,Bandwidth upgrade,Cancelled,Austin,AUSTIN,TX,30.06724,-97.82221,"2024-10-14 14:45:00","2024-10-14 16:15:00",90,T900065,1902.13,90,0,0,,,,Standard,Router_Model_3,Equipment replaced
199990560,Trouble,"",Low,Bandwidth upgrade,Cancelled,Philadelphia,PHILADELPHIA,PA,39.722813,-75.18605,"2024-10-02 16:15:00","2024-10-02 16:45:00",30,T900133,3155.47,31,0,0,1,12,8,Standard,"",Completed successfully
199990561,Trouble,"",High,Cable maintenance,Cancelled,Los Angeles,LOS ANGELES,CA,34.09265,-118.067505,"2024-09-28 14:00:00","2024-09-28 14:30:00",30,T900092,2674.98,24,1,1,5,1,14,Standard,"",Equipment replaced
199990562,Trouble,"",Normal,Network support,Cancelled,Los Angeles,LOS ANGELES,CA,33.856678,-118.3432,"2024-10-13 10:15:00","2024-10-13 12:15:00",120,T900069,703.19,153,1,1,6,13,4,Premium,"",Customer satisfied
199990563,Order,upgrade,Normal,Equipment upgrade,Cancelled,San Diego,SAN DIEGO,CA,33.058876,-116.82748,"2024-08-23 15:00:00","2024-08-23 16:00:00",60,T900117,108.15,72,1,0,,,,Premium,Router_Model_1,Customer satisfied
199990564,Order,upgrade,Low,Equipment upgrade,Completed,New York,NEW YORK,NY,40.415176,-73.88881,"2024-08-18 11:45:00","2024-08-18 13:45:00",120,T900047,3539.46,104,1,1,,,,Business,Router_Model_9,Customer satisfied
199990565,Trouble,"",Critical,Service restoration,Cancelled,Los Angeles,LOS ANGELES,CA,34.33676,-117.962585,"2024-10-21 16:15:00","2024-10-21 16:45:00",30,T900082,5335.69,35,1,1,9,18,14,Business,"",Completed successfully
199990566,Trouble,"",Low,Service migration,Cancelled,Austin,AUSTIN,TX,30.559364,-97.439545,"2024-10-18 14:30:00","2024-10-18 16:30:00",120,T900029,2727.09,134,0,0,5,8,3,Business,"",Issue resolved
199990567,Trouble,"",Low,Fiber ONT installation,Cancelled,San Diego,SAN DIEGO,CA,32.379482,-117.21189,"2024-08-20 10:45:00","2024-08-20 12:15:00",90,T900128,2345.92,111,0,0,6,10,9,Standard,"",Equipment replaced
199990568,Order,install,Low,Router installation,Cancelled,Chicago,CHICAGO,IL,42.05545,-87.84402,"2024-08-10 11:30:00","2024-08-10 13:00:00",90,T900099,2562.26,77,1,1,,,,Business,Router_Model_10,Issue resolved
199990569,Order,upgrade,Low,Equipment upgrade,Completed,Houston,HOUSTON,TX,29.644926,-95.48261,"2024-08-28 09:00:00","2024-08-28 10:00:00",60,T900131,470.11,56,0,0,,,,Standard,Router_Model_5,Customer satisfied
199990570,Trouble,"",Normal,Line repair,Cancelled,Austin,AUSTIN,TX,30.437109,-97.640076,"2024-08-28 15:15:00","2024-08-28 16:45:00",90,T900121,335.67,75,1,1,4,11,11,Business,"",Customer satisfied
199990571,Order,upgrade,Critical,Bandwidth upgrade,Cancelled,Austin,AUSTIN,TX,30.529804,-97.84108,"2024-09-13 12:15:00","2024-09-13 13:15:00",60,T900107,2429.54,59,1,1,,,,Premium,Router_Model_2,Equipment replaced
199990572,Trouble,"",Critical,Service restoration,Cancelled,New York,NEW YORK,NY,40.394962,-73.885414,"2024-09-08 13:45:00","2024-09-08 14:15:00",30,T900118,5654.1,31,0,0,3,16,5,Business,"",Completed successfully
199990573,Order,install,Critical,Fiber ONT installation,Completed,Dallas,DALLAS,TX,32.892143,-96.71366,"2024-08-06 14:00:00","2024-08-06 15:00:00",60,T900112,2304.74,75,0,0,,,,Standard,Router_Model_6,Customer satisfied
199990574,Order,upgrade,Normal,Equipment upgrade,Cancelled,San Diego,SAN DIEGO,CA,33.05736,-117.164986,"2024-10-21 15:30:00","2024-10-21 16:00:00",30,T900050,2785.37,34,1,1,,,,Standard,Router_Model_7,Issue resolved
199990575,Trouble,"",Low,Copper ONT installation,Cancelled,Los Angeles,LOS ANGELES,CA,34.318375,-118.06268,"2024-10-21 11:45:00","2024-10-21 12:45:00",60,T900036,4198.83,76,1,1,8,17,3,Premium,"",Issue resolved
199990576,Order,install,Low,Router installation,Completed,New York,NEW YORK,NY,40.45788,-74.20885,"2024-09-24 16:15:00","2024-09-24 18:15:00",120,T900121,3377.51,155,1,1,,,,Premium,Router_Model_7,Issue resolved
199990577,Order,upgrade,Low,Bandwidth upgrade,Cancelled,Houston,HOUSTON,TX,29.900936,-95.67955,"2024-09-12 11:45:00","2024-09-12 12:15:00",30,T900080,3409.59,37,1,1,,,,Standard,Router_Model_9,Equipment replaced
199990578,Trouble,"",Low,Network troubleshooting,Cancelled,Los Angeles,LOS ANGELES,CA,33.749844,-118.08158,"2024-08-23 14:15:00","2024-08-23 15:45:00",90,T900088,5429.35,96,1,1,2,9,11,Standard,"",Equipment replaced
199990579,Order,upgrade,Normal,Bandwidth upgrade,Completed,Houston,HOUSTON,TX,29.506908,-95.473145,"2024-09-17 15:45:00","2024-09-17 17:45:00",120,T900052,51.75,153,1,1,,,,Standard,Router_Model_5,Customer satisfied
199990580,Trouble,"",Critical,Service restoration,Completed,New York,NEW YORK,NY,40.9499,-74.33622,"2024-08-03 13:30:00","2024-08-03 14:30:00",60,T900092,3959.57,70,1,1,2,9,10,Standard,"",Equipment replaced
199990581,Trouble,"",Low,Cable maintenance,Completed,Houston,HOUSTON,TX,29.781591,-95.46467,"2024-09-13 15:15:00","2024-09-13 15:45:00",30,T900110,2710.03,36,1,1,1,18,1,Standard,"",Completed successfully
199990582,Order,install,Normal,Fiber ONT installation,Completed,Phoenix,PHOENIX,AZ,33.676437,-112.05516,"2024-09-22 12:45:00","2024-09-22 13:15:00",30,T900109,708.87,38,0,0,,,,Standard,Router_Model_6,Equipment replaced
199990583,Order,install,Low,Router installation,Cancelled,San Antonio,SAN ANTONIO,TX,29.128239,-98.290504,"2024-10-11 13:15:00","2024-10-11 15:15:00",120,T900139,173.99,138,1,1,,,,Business,Router_Model_4,Completed successfully
199990584,Order,upgrade,Normal,Bandwidth upgrade,Completed,New York,NEW YORK,NY,40.415363,-73.76656,"2024-09-24 08:45:00","2024-09-24 10:15:00",90,T900129,3375.55,84,1,1,,,,Business,Router_Model_4,Completed successfully
199990585,Order,upgrade,High,Equipment upgrade,Cancelled,Houston,HOUSTON,TX,29.892483,-95.56794,"2024-10-23 15:45:00","2024-10-23 17:45:00",120,T900110,2686.25,114,0,0,,,,Business,Router_Model_4,Issue resolved
199990586,Trouble,"",Normal,Service restoration,Cancelled,Philadelphia,PHILADELPHIA,PA,39.923473,-74.99637,"2024-10-05 09:15:00","2024-10-05 10:45:00",90,T900051,3400.76,89,0,0,3,6,9,Business,"",Completed successfully
199990587,Trouble,"",High,Fiber ONT installation,Cancelled,Austin,AUSTIN,TX,30.26589,-98.01182,"2024-10-07 12:15:00","2024-10-07 14:15:00",120,T900129,442.27,152,0,0,3,16,10,Standard,"",Issue resolved
199990588,Order,upgrade,Low,Bandwidth upgrade,Completed,Chicago,CHICAGO,IL,41.59404,-87.8315,"2024-08-04 12:00:00","2024-08-04 13:00:00",60,T900034,40.94,75,1,1,,,,Business,Router_Model_8,Customer satisfied
199990589,Order,upgrade,Low,Service migration,Completed,Austin,AUSTIN,TX,29.962137,-97.41678,"2024-08-21 16:45:00","2024-08-21 17:15:00",30,T900036,2390.68,25,1,1,,,,Business,Router_Model_9,Completed successfully
199990590,Order,install,High,Copper ONT installation,Completed,New York,NEW YORK,NY,40.86639,-74.21006,"2024-09-02 16:00:00","2024-09-02 18:00:00",120,T900024,5624.42,143,1,0,,,,Business,Router_Model_1,Completed successfully
199990591,Trouble,"",High,Service restoration,Completed,Chicago,CHICAGO,IL,42.08976,-87.836174,"2024-10-13 13:30:00","2024-10-13 14:00:00",30,T900019,4235.41,32,1,0,4,9,7,Premium,"",Customer satisfied
199990592,Trouble,"",Low,GPON equipment setup,Completed,New York,NEW YORK,NY,40.934765,-73.79681,"2024-10-28 12:30:00","2024-10-28 13:30:00",60,T900102,4063.27,48,1,1,10,16,8,Premium,"",Customer satisfied
199990593,Trouble,"",Normal,GPON equipment setup,Completed,San Diego,SAN DIEGO,CA,32.77061,-117.38553,"2024-10-12 11:00:00","2024-10-12 13:00:00",120,T900043,4314.18,140,0,0,9,13,15,Business,"",Completed successfully
199990594,Order,upgrade,Critical,Service migration,Completed,San Diego,SAN DIEGO,CA,32.45113,-117.17738,"2024-09-07 12:30:00","2024-09-07 13:00:00",30,T900014,5707.75,26,1,1,,,,Business,Router_Model_4,Customer satisfied
199990595,Order,install,Low,Router installation,Completed,Austin,AUSTIN,TX,30.62328,-97.69072,"2024-08-02 12:00:00","2024-08-02 13:00:00",60,T900092,220.97,75,1,0,,,,Standard,Router_Model_5,Customer satisfied
199990596,Order,install,High,Router installation,Cancelled,Dallas,DALLAS,TX,32.442825,-96.70624,"2024-08-05 08:45:00","2024-08-05 10:15:00",90,T900066,1791.31,82,0,0,,,,Premium,Router_Model_5,Equipment replaced
199990597,Order,upgrade,Low,Service migration,Cancelled,Dallas,DALLAS,TX,32.796043,-96.54192,"2024-10-08 15:15:00","2024-10-08 16:45:00",90,T900095,559.82,105,1,1,,,,Standard,Router_Model_4,Issue resolved
199990598,Trouble,"",Low,Cable maintenance,Completed,Chicago,CHICAGO,IL,41.876797,-87.823,"2024-09-21 13:45:00","2024-09-21 14:15:00",30,T900064,3654.44,30,1,1,8,6,14,Premium,"",Equipment replaced
199990599,Order,upgrade,Normal,Equipment upgrade,Completed,Chicago,CHICAGO,IL,41.65764,-87.67059,"2024-08-05 13:15:00","2024-08-05 14:15:00",60,T900108,4250.71,64,1,1,,,,Business,Router_Model_5,Customer satisfied
199990600,Order,upgrade,Low,Equipment upgrade,Cancelled,San Antonio,SAN ANTONIO,TX,29.595213,-98.57874,"2024-09-26 11:00:00","2024-09-26 11:30:00",30,T900124,521.03,27,1,1,,,,Standard,Router_Model_4,Completed successfully
199990601,Order,upgrade,Critical,Service migration,Cancelled,Chicago,CHICAGO,IL,41.67322,-87.692764,"2024-09-07 14:15:00","2024-09-07 14:45:00",30,T900026,4254.63,28,0,0,,,,Standard,Router_Model_4,Customer satisfied
199990602,Order,upgrade,Low,Service migration,Completed,Philadelphia,PHILADELPHIA,PA,40.061626,-75.161545,"2024-08-08 13:15:00","2024-08-08 14:45:00",90,T900113,5464.18,106,0,0,,,,Standard,Router_Model_10,Customer satisfied
199990603,Trouble,"",Critical,Network troubleshooting,Cancelled,Chicago,CHICAGO,IL,42.04089,-87.39583,"2024-09-01 13:15:00","2024-09-01 14:45:00",90,T900053,2241.01,72,1,1,7,7,7,Standard,"",Equipment replaced
199990604,Order,install,High,Fiber ONT installation,Completed,Los Angeles,LOS ANGELES,CA,33.837097,-118.3321,"2024-08-19 08:00:00","2024-08-19 09:00:00",60,T900116,242.42,51,1,1,,,,Business,Router_Model_4,Completed successfully
199990605,Order,upgrade,High,Service migration,Completed,San Antonio,SAN ANTONIO,TX,29.157518,-98.27969,"2024-10-20 14:15:00","2024-10-20 15:15:00",60,T900091,32.36,53,1,1,,,,Business,Router_Model_7,Completed successfully
199990606,Order,upgrade,Low,Equipment upgrade,Completed,Phoenix,PHOENIX,AZ,33.274864,-112.206696,"2024-08-27 11:15:00","2024-08-27 11:45:00",30,T900064,32.3,24,1,1,,,,Standard,Router_Model_6,Customer satisfied
199990607,Trouble,"",Low,Fiber ONT installation,Cancelled,New York,NEW YORK,NY,40.353436,-73.85946,"2024-09-17 15:30:00","2024-09-17 16:00:00",30,T900027,5583.52,25,1,1,1,19,8,Standard,"",Equipment replaced
199990608,Order,install,Low,Fiber ONT installation,Completed,Chicago,CHICAGO,IL,41.588352,-87.93364,"2024-09-27 14:30:00","2024-09-27 15:30:00",60,T900137,2332.86,65,1,0,,,,Premium,Router_Model_1,Equipment replaced
199990609,Order,upgrade,Critical,Bandwidth upgrade,Cancelled,Austin,AUSTIN,TX,30.05969,-97.69506,"2024-08-17 10:45:00","2024-08-17 11:15:00",30,T900044,2433.06,34,1,1,,,,Business,Router_Model_1,Completed successfully
199990610,Order,install,Critical,Fiber ONT installation,Cancelled,Houston,HOUSTON,TX,29.578936,-95.28106,"2024-09-09 10:45:00","2024-09-09 11:15:00",30,T900137,362.13,29,1,1,,,,Business,Router_Model_9,Equipment replaced
199990611,Trouble,"",Normal,Copper ONT installation,Cancelled,Austin,AUSTIN,TX,30.197239,-98.04816,"2024-10-05 14:15:00","2024-10-05 15:45:00",90,T900145,41.52,85,1,1,9,20,6,Business,"",Completed successfully
199990612,Trouble,"",Normal,Router installation,Cancelled,Phoenix,PHOENIX,AZ,33.604828,-111.9575,"2024-10-07 09:45:00","2024-10-07 10:45:00",60,T900091,1979.53,61,0,0,8,12,15,Business,"",Completed successfully
199990613,Trouble,"",High,Line repair,Cancelled,Philadelphia,PHILADELPHIA,PA,39.860794,-75.32119,"2024-08-06 11:45:00","2024-08-06 13:45:00",120,T900136,3577.6,155,1,1,8,9,4,Standard,"",Issue resolved
199990614,Trouble,"",Normal,Bandwidth upgrade,Cancelled,Austin,AUSTIN,TX,30.59788,-97.50071,"2024-10-07 09:30:00","2024-10-07 11:30:00",120,T900092,239.24,131,1,1,2,20,3,Premium,"",Completed successfully
199990615,Order,install,Low,Router installation,Cancelled,Phoenix,PHOENIX,AZ,33.365124,-112.28288,"2024-10-16 10:15:00","2024-10-16 12:15:00",120,T900035,3717.56,152,1,1,,,,Premium,Router_Model_3,Equipment replaced
199990616,Order,install,Normal,Router installation,Cancelled,San Diego,SAN DIEGO,CA,32.772854,-116.87524,"2024-10-21 15:00:00","2024-10-21 16:30:00",90,T900146,2434.52,91,1,1,,,,Standard,Router_Model_2,Equipment replaced
199990617,Trouble,"",High,Network troubleshooting,Completed,Philadelphia,PHILADELPHIA,PA,39.987602,-75.209785,"2024-08-20 11:30:00","2024-08-20 13:30:00",120,T900024,5415.91,103,1,0,9,15,9,Business,"",Issue resolved
199990618,Order,install,High,Copper ONT installation,Completed,Chicago,CHICAGO,IL,41.945564,-87.66324,"2024-08-08 14:30:00","2024-08-08 16:30:00",120,T900143,2375.37,151,1,0,,,,Business,Router_Model_8,Equipment replaced
199990619,Trouble,"",High,Line repair,Cancelled,Philadelphia,PHILADELPHIA,PA,39.94043,-75.13083,"2024-10-06 14:30:00","2024-10-06 16:00:00",90,T900099,3738.65,84,1,1,9,11,14,Standard,"",Completed successfully
199990620,Order,install,High,GPON equipment setup,Completed,New York,NEW YORK,NY,40.422546,-73.97774,"2024-09-02 11:45:00","2024-09-02 13:45:00",120,T900146,3741.32,145,0,0,,,,Standard,Router_Model_10,Equipment replaced
199990621,Order,upgrade,Critical,Bandwidth upgrade,Completed,San Diego,SAN DIEGO,CA,32.939934,-117.332535,"2024-09-05 14:45:00","2024-09-05 16:15:00",90,T900019,223.4,85,1,1,,,,Standard,Router_Model_5,Equipment replaced
199990622,Trouble,"",Low,Service restoration,Cancelled,Chicago,CHICAGO,IL,41.542515,-87.72701,"2024-09-18 14:30:00","2024-09-18 15:00:00",30,T900125,2021.44,31,1,1,5,17,7,Standard,"",Completed successfully
199990623,Order,upgrade,Low,Service migration,Completed,Dallas,DALLAS,TX,33.088432,-96.76444,"2024-10-17 12:00:00","2024-10-17 13:30:00",90,T900147,431.56,80,1,1,,,,Standard,Router_Model_9,Issue resolved
199990624,Trouble,"",Critical,Connectivity diagnosis,Completed,Houston,HOUSTON,TX,29.89809,-95.722404,"2024-08-28 13:45:00","2024-08-28 15:45:00",120,T900045,41.01,155,1,1,3,7,6,Standard,"",Customer satisfied
199990625,Order,install,Critical,Router installation,Cancelled,San Antonio,SAN ANTONIO,TX,29.180641,-98.47455,"2024-09-21 11:15:00","2024-09-21 12:15:00",60,T900038,2598.41,51,1,1,,,,Premium,Router_Model_5,Completed successfully
199990626,Trouble,"",High,Network support,Completed,Houston,HOUSTON,TX,29.470638,-95.66491,"2024-09-27 13:30:00","2024-09-27 15:30:00",120,T900148,325.32,139,0,0,6,18,15,Premium,"",Equipment replaced
199990627,Trouble,"",Low,Equipment check,Cancelled,New York,NEW YORK,NY,40.693806,-74.32365,"2024-10-18 16:00:00","2024-10-18 18:00:00",120,T900145,3791.28,129,0,0,10,4,10,Premium,"",Completed successfully
199990628,Order,install,Critical,GPON equipment setup,Cancelled,Chicago,CHICAGO,IL,42.228672,-87.393005,"2024-08-14 15:30:00","2024-08-14 17:30:00",120,T900059,2256.35,129,1,1,,,,Standard,Router_Model_8,Completed successfully
199990629,Trouble,"",Normal,Service migration,Cancelled,Phoenix,PHOENIX,AZ,33.584167,-112.37783,"2024-09-05 10:45:00","2024-09-05 12:15:00",90,T900059,2294.96,106,0,0,8,8,6,Premium,"",Issue resolved
199990630,Order,install,Low,Copper ONT installation,Cancelled,Philadelphia,PHILADELPHIA,PA,39.654747,-75.42236,"2024-09-26 15:00:00","2024-09-26 15:30:00",30,T900113,5390.07,26,1,1,,,,Business,Router_Model_4,Customer satisfied
199990631,Order,install,Critical,GPON equipment setup,Completed,New York,NEW YORK,NY,40.419357,-74.16875,"2024-10-27 16:45:00","2024-10-27 18:15:00",90,T900143,3703.85,80,1,1,,,,Premium,Router_Model_4,Equipment replaced
199990632,Order,install,Low,Router installation,Completed,New York,NEW YORK,NY,40.74356,-73.74309,"2024-09-28 08:00:00","2024-09-28 09:00:00",60,T900062,5082.64,62,1,1,,,,Premium,Router_Model_9,Equipment replaced
199990633,Trouble,"",Normal,Service migration,Cancelled,New York,NEW YORK,NY,40.888306,-74.353134,"2024-10-05 12:00:00","2024-10-05 12:30:00",30,T900132,3362.31,31,1,1,9,5,9,Business,"",Completed successfully
